"","plot","date","temperature","vpd"
"85",2460,2022-03-24,92.3095010893424,2.40772920201121
"86",2460,2022-03-25,94.0102566359135,2.40772920201121
"87",2460,2022-03-26,88.6069392761011,2.40772920201121
"88",2460,2022-03-27,76.9748168711332,2.40772920201121
"89",2460,2022-03-28,67.370492606349,2.40772920201121
"90",2460,2022-03-29,74.227799594342,2.40772920201121
"91",2460,2022-03-30,75.2895397695537,2.40772920201121
"92",2460,2022-03-31,73.1572741067517,2.40772920201121
"93",2460,2022-04-01,77.4085528312495,2.40772920201121
"94",2460,2022-04-02,70.8898472115514,2.40772920201121
"95",2460,2022-04-03,72.1914948049987,2.40772920201121
"96",2460,2022-04-04,82.0641631949266,2.40772920201121
"97",2460,2022-04-05,85.6797939301744,2.40772920201121
"98",2460,2022-04-06,95.1630294111433,2.40772920201121
"99",2460,2022-04-07,95.1630294111433,2.40772920201121
"100",2460,2022-04-08,97.9607157027329,2.40772920201121
"101",2460,2022-04-09,92.3095010893424,2.40772920201121
"102",2460,2022-04-10,77.0646700001718,2.40772920201121
"103",2460,2022-04-11,73.1572741067517,2.40772920201121
"104",2460,2022-04-12,71.836657420517,2.40772920201121
"105",2460,2022-04-13,77.4085528312495,2.40772920201121
"106",2460,2022-04-14,77.0646700001718,2.40772920201121
"107",2460,2022-04-15,77.455068407983,2.40772920201121
"108",2460,2022-04-16,71.836657420517,2.40772920201121
"109",2460,2022-04-17,80.5995957563656,2.40772920201121
"110",2460,2022-04-18,82.0641631949266,2.40772920201121
"111",2460,2022-04-19,77.455068407983,2.40772920201121
"112",2460,2022-04-20,71.836657420517,2.40772920201121
"113",2460,2022-04-20,77.4085528312495,2.40772920201121
"114",2460,2022-04-21,74.227799594342,2.40772920201121
"115",2460,2022-04-22,71.0487174122797,2.40772920201121
"116",2460,2022-04-23,83.307384518309,2.40772920201121
"117",2460,2022-04-24,88.3163108731653,2.40772920201121
"118",2460,2022-04-25,93.6758939771995,2.40772920201121
"119",2460,2022-04-26,88.3163108731653,2.40772920201121
"120",2460,2022-04-27,79.141777413006,2.40772920201121
"121",2460,2022-04-28,75.2895397695537,2.40772920201121
"122",2460,2022-04-29,85.3914461094675,2.40772920201121
"123",2460,2022-04-30,88.3163108731653,2.40772920201121
"124",2460,2022-05-01,80.5995957563656,2.40772920201121
"125",2460,2022-05-02,79.141777413006,2.40772920201121
"126",2460,2022-05-03,80.5995957563656,2.40772920201121
"127",2460,2022-05-04,94.5711436347565,2.40772920201121
"128",2460,2022-05-05,85.3914461094675,2.40772920201121
"129",2460,2022-05-06,87.3585109170841,2.40772920201121
"130",2460,2022-05-07,84.2087421167383,2.40772920201121
"131",2460,2022-05-08,77.4085528312495,2.40772920201121
"132",2460,2022-05-09,75.2895397695537,2.40772920201121
"133",2460,2022-05-10,74.227799594342,2.40772920201121
"134",2460,2022-05-11,75.2895397695537,2.40772920201121
"135",2460,2022-05-12,88.6069392761011,2.40772920201121
"136",2460,2022-05-13,96.9645474694629,2.40772920201121
"137",2460,2022-05-14,99.0126690022221,2.40772920201121
"138",2460,2022-05-15,94.0102566359135,2.40772920201121
"139",2460,2022-05-16,87.3585109170841,2.40772920201121
"140",2460,2022-05-17,79.141777413006,2.40772920201121
"141",2460,2022-05-18,85.3914461094675,2.40772920201121
"142",2460,2022-05-19,83.307384518309,2.40772920201121
"143",2460,2022-05-20,74.227799594342,2.40772920201121
"144",2460,2022-05-20,77.4085528312495,2.40772920201121
"145",2460,2022-05-21,80.5995957563656,2.40772920201121
"146",2460,2022-05-22,80.5995957563656,2.40772920201121
"147",2460,2022-05-23,82.0641631949266,2.40772920201121
"148",2460,2022-05-24,92.3095010893424,2.40772920201121
"149",2460,2022-05-25,94.0102566359135,2.40772920201121
"150",2460,2022-05-26,89.3934832295845,2.40772920201121
"151",2460,2022-05-27,84.2087421167383,2.40772920201121
"152",2460,2022-05-28,76.8896689718602,2.40772920201121
"153",2460,2022-05-29,85.6797939301744,2.40772920201121
"154",2460,2022-05-30,85.3914461094675,2.40772920201121
"155",2460,2022-05-31,87.3585109170841,2.40772920201121
"156",2460,2022-06-01,99.0126690022221,2.40772920201121
"157",2460,2022-06-02,93.6758939771995,2.40772920201121
"158",2460,2022-06-03,83.307384518309,2.40772920201121
"159",2460,2022-06-04,82.0641631949266,2.40772920201121
"160",2460,2022-06-05,88.3163108731653,2.40772920201121
"161",2460,2022-06-06,92.3095010893424,2.40772920201121
"162",2460,2022-06-07,92.3095010893424,2.40772920201121
"163",2460,2022-06-08,95.1630294111433,2.40772920201121
"164",2460,2022-06-09,97.6093294381805,2.40772920201121
"165",2460,2022-06-10,99.0126690022221,2.40772920201121
"166",2460,2022-06-11,96.9645474694629,2.40772920201121
"167",2460,2022-06-12,94.5711436347565,2.40772920201121
"168",2460,2022-06-13,88.3163108731653,2.40772920201121
"169",2460,2022-06-14,90.7028991037953,2.40772920201121
"170",2460,2022-06-15,97.6093294381805,2.40772920201121
"171",2460,2022-06-16,94.5711436347565,2.40772920201121
"172",2460,2022-06-17,84.2087421167383,2.40772920201121
"173",2460,2022-06-18,83.307384518309,2.40772920201121
"174",2460,2022-06-19,93.6758939771995,2.40772920201121
"175",2460,2022-06-20,76.9748168711332,2.40772920201121
"176",2460,2022-06-20,100.31157818569,2.40772920201121
"177",2460,2022-06-21,97.6093294381805,2.40772920201121
"178",2460,2022-06-22,97.6093294381805,2.40772920201121
"179",2460,2022-06-23,99.0126690022221,2.40772920201121
"180",2460,2022-06-24,100.31157818569,2.40772920201121
"181",2460,2022-06-25,100.705266593482,2.40772920201121
"182",2460,2022-06-26,100.31157818569,2.40772920201121
"183",2460,2022-06-27,102.906151839658,2.40772920201121
"184",2460,2022-06-28,101.001111553751,2.40772920201121
"185",2460,2022-06-29,99.0126690022221,2.40772920201121
"186",2460,2022-06-30,95.1630294111433,2.40772920201121
"187",2460,2022-07-01,95.1630294111433,2.40772920201121
"188",2460,2022-07-02,94.0102566359135,2.40772920201121
"189",2460,2022-07-03,84.2087421167383,2.40772920201121
"190",2460,2022-07-04,85.6797939301744,2.40772920201121
"191",2460,2022-07-05,85.3914461094675,2.40772920201121
"192",2460,2022-07-06,89.3934832295845,2.40772920201121
"193",2460,2022-07-07,95.8877466838769,2.40772920201121
"194",2460,2022-07-08,95.6180486124452,2.40772920201121
"195",2460,2022-07-09,95.6180486124452,2.40772920201121
"196",2460,2022-07-10,96.9645474694629,2.40772920201121
"197",2460,2022-07-11,97.6093294381805,2.40772920201121
"198",2460,2022-07-12,94.0102566359135,2.40772920201121
"199",2460,2022-07-13,95.1630294111433,2.40772920201121
"200",2460,2022-07-14,95.6180486124452,2.40772920201121
"201",2460,2022-07-15,99.0126690022221,2.40772920201121
"202",2460,2022-07-16,99.8061133105018,2.40772920201121
"203",2460,2022-07-17,101.001111553751,2.40772920201121
"204",2460,2022-07-18,99.0126690022221,2.40772920201121
"205",2460,2022-07-19,96.9645474694629,2.40772920201121
"206",2460,2022-07-20,77.455068407983,2.40772920201121
"207",2460,2022-07-20,95.8877466838769,2.40772920201121
"208",2460,2022-07-21,95.8877466838769,2.40772920201121
"209",2460,2022-07-22,96.9645474694629,2.40772920201121
"210",2460,2022-07-23,95.1630294111433,2.40772920201121
"211",2460,2022-07-24,95.6180486124452,2.40772920201121
"212",2460,2022-07-25,95.8877466838769,2.40772920201121
"213",2460,2022-07-26,95.6180486124452,2.40772920201121
"214",2460,2022-07-27,94.0102566359135,2.40772920201121
"215",2460,2022-07-28,95.6180486124452,2.40772920201121
"216",2460,2022-07-29,99.0126690022221,2.40772920201121
"217",2460,2022-07-30,97.6093294381805,2.40772920201121
"218",2460,2022-07-31,95.8877466838769,2.40772920201121
"219",2460,2022-08-01,97.6093294381805,2.40772920201121
"220",2460,2022-08-02,94.0102566359135,2.40772920201121
"221",2460,2022-08-03,95.8877466838769,2.40772920201121
"222",2460,2022-08-04,95.6180486124452,2.40772920201121
"223",2460,2022-08-05,95.6180486124452,2.40772920201121
"224",2460,2022-08-06,97.9607157027329,2.40772920201121
"225",2460,2022-08-07,102.906151839658,2.40772920201121
"226",2460,2022-08-08,99.8061133105018,2.40772920201121
"227",2460,2022-08-09,100.705266593482,2.40772920201121
"228",2460,2022-08-10,99.8061133105018,2.40772920201121
"229",2460,2022-08-11,100.31157818569,2.40772920201121
"230",2460,2022-08-12,100.705266593482,2.40772920201121
"231",2460,2022-08-13,101.210384679067,2.40772920201121
"232",2460,2022-08-14,101.001111553751,2.40772920201121
"233",2460,2022-08-15,100.31157818569,2.40772920201121
"234",2460,2022-08-16,100.705266593482,2.40772920201121
"235",2460,2022-08-17,99.8061133105018,2.40772920201121
"236",2460,2022-08-18,97.6093294381805,2.40772920201121
"237",2460,2022-08-19,95.8877466838769,2.40772920201121
"238",2460,2022-08-20,82.0641631949266,2.40772920201121
"239",2460,2022-08-20,95.6180486124452,2.40772920201121
"240",2460,2022-08-21,94.0102566359135,2.40772920201121
"241",2460,2022-08-22,95.6180486124452,2.40772920201121
"242",2460,2022-08-23,99.8061133105018,2.40772920201121
"243",2460,2022-08-24,99.0126690022221,2.40772920201121
"244",2460,2022-08-25,99.0126690022221,2.40772920201121
"245",2460,2022-08-26,96.9645474694629,2.40772920201121
"246",2460,2022-08-27,94.5711436347565,2.40772920201121
"247",2460,2022-08-28,93.6758939771995,2.40772920201121
"248",2460,2022-08-29,94.0102566359135,2.40772920201121
"249",2460,2022-08-30,101.001111553751,2.40772920201121
"250",2460,2022-08-31,104.079856497033,2.40772920201121
"251",2460,2022-09-01,107.531251658147,2.40772920201121
"252",2460,2022-09-02,103.412355631449,2.40772920201121
"253",2460,2022-09-03,104.087056497033,2.40772920201121
"254",2460,2022-09-04,106.073449294044,2.40772920201121
"255",2460,2022-09-05,106.379413024813,2.40772920201121
"256",2460,2022-09-06,104.079856497033,2.40772920201121
"257",2460,2022-09-07,103.368577931449,2.40772920201121
"258",2460,2022-09-08,97.9607157027329,2.40772920201121
"259",2460,2022-09-09,103.368577931449,2.40772920201121
"260",2460,2022-09-10,88.3163108731653,2.40772920201121
"261",2460,2022-09-11,95.1630294111433,2.40772920201121
"262",2460,2022-09-12,94.0102566359135,2.40772920201121
"263",2460,2022-09-13,92.3095010893424,2.40772920201121
"264",2460,2022-09-14,88.6069392761011,2.40772920201121
"265",2460,2022-09-15,84.2087421167383,2.40772920201121
"266",2460,2022-09-16,88.3163108731653,2.40772920201121
"267",2460,2022-09-17,83.307384518309,2.40772920201121
"268",2460,2022-09-18,83.307384518309,2.40772920201121
"269",2460,2022-09-19,85.6797939301744,2.40772920201121
"270",2460,2022-09-20,84.2087421167383,2.40772920201121
"271",2460,2022-09-20,87.3585109170841,2.40772920201121
"272",2460,2022-09-21,84.2087421167383,2.40772920201121
"273",2460,2022-09-22,95.6180486124452,2.40772920201121
"274",2460,2022-09-23,97.9607157027329,2.40772920201121
"275",2460,2022-09-24,97.6093294381805,2.40772920201121
"276",2460,2022-09-25,97.9607157027329,2.40772920201121
"277",2460,2022-09-26,97.9607157027329,2.40772920201121
"278",2460,2022-09-27,103.368577931449,2.40772920201121
"279",2460,2022-09-28,100.705266593482,2.40772920201121
"280",2460,2022-09-29,97.6093294381805,2.40772920201121
"281",2460,2022-09-30,90.7028991037953,2.40772920201121
"282",2460,2022-10-01,88.3163108731653,2.40772920201121
"283",2460,2022-10-02,88.6069392761011,2.40772920201121
"284",2460,2022-10-03,92.3095010893424,2.40772920201121
"285",2460,2022-10-04,94.5711436347565,2.40772920201121
"286",2460,2022-10-05,94.0102566359135,2.40772920201121
"287",2460,2022-10-06,93.6758939771995,2.40772920201121
"288",2460,2022-10-07,95.6180486124452,2.40772920201121
"289",2460,2022-10-08,95.1630294111433,2.40772920201121
"290",2460,2022-10-09,93.6758939771995,2.40772920201121
"291",2460,2022-10-10,87.3585109170841,2.40772920201121
"292",2460,2022-10-11,84.2087421167383,2.40772920201121
"293",2460,2022-10-12,85.3914461094675,2.40772920201121
"294",2460,2022-10-13,85.6797939301744,2.40772920201121
"295",2460,2022-10-14,83.307384518309,2.40772920201121
"296",2460,2022-10-15,77.455068407983,2.40772920201121
"297",2460,2022-10-16,77.455068407983,2.40772920201121
"298",2460,2022-10-17,89.3934832295845,2.40772920201121
"299",2460,2022-10-18,95.8877466838769,2.40772920201121
"300",2460,2022-10-19,96.9645474694629,2.40772920201121
"301",2460,2022-10-20,85.3914461094675,2.40772920201121
"302",2460,2022-10-20,96.9645474694629,2.40772920201121
"303",2460,2022-10-21,88.6069392761011,2.40772920201121
"304",2460,2022-10-22,74.227799594342,2.40772920201121
"305",2460,2022-10-23,76.9748168711332,2.40772920201121
"306",2460,2022-10-24,76.9748168711332,2.40772920201121
"307",2460,2022-10-25,84.2087421167383,2.40772920201121
"308",2460,2022-10-26,82.0641631949266,2.40772920201121
"309",2460,2022-10-27,83.307384518309,2.40772920201121
"310",2460,2022-10-28,85.3914461094675,2.40772920201121
"311",2460,2022-10-29,88.3163108731653,2.40772920201121
"312",2460,2022-10-30,88.6069392761011,2.40772920201121
"313",2460,2022-10-31,88.3163108731653,2.40772920201121
"314",2460,2022-11-01,77.455068407983,2.40772920201121
"315",2460,2022-11-02,72.3216226522715,2.40772920201121
"316",2460,2022-11-03,68.2257990031052,2.40772920201121
"317",2460,2022-11-04,76.8896689718602,2.40772920201121
"318",2460,2022-11-05,79.141777413006,2.40772920201121
"319",2460,2022-11-06,76.8896689718602,2.40772920201121
"320",2460,2022-11-07,68.2257990031052,2.40772920201121
"321",2460,2022-11-08,68.2257990031052,2.40772920201121
"322",2460,2022-11-09,68.2257990031052,2.40772920201121
"323",2460,2022-11-10,71.836657420517,2.40772920201121
"324",2460,2022-11-11,72.3216226522715,2.40772920201121
"325",2460,2022-11-12,74.227799594342,2.40772920201121
"326",2460,2022-11-13,71.0487174122797,2.40772920201121
"327",2460,2022-11-14,76.8896689718602,2.40772920201121
"328",2460,2022-11-15,73.1572741067517,2.40772920201121
"329",2460,2022-11-16,74.227799594342,2.40772920201121
"330",2460,2022-11-17,77.4085528312495,2.40772920201121
"331",2460,2022-11-18,79.141777413006,2.40772920201121
"332",2460,2022-11-19,72.1914948049987,2.40772920201121
"333",2460,2022-11-20,90.7028991037953,2.40772920201121
"334",2460,2022-11-20,77.0646700001718,2.40772920201121
"335",2460,2022-11-21,76.8896689718602,2.40772920201121
"336",2460,2022-11-22,77.455068407983,2.40772920201121
"337",2460,2022-11-23,84.2087421167383,2.40772920201121
"338",2460,2022-11-24,77.4085528312495,2.40772920201121
"339",2460,2022-11-25,79.141777413006,2.40772920201121
"340",2460,2022-11-26,79.141777413006,2.40772920201121
"341",2460,2022-11-27,79.141777413006,2.40772920201121
"342",2460,2022-11-28,69.958336522334,2.40772920201121
"343",2460,2022-11-29,72.1914948049987,2.40772920201121
"344",2460,2022-11-30,70.8898472115514,2.40772920201121
"345",2460,2022-12-01,64.7600637021932,2.40772920201121
"346",2460,2022-12-02,67.0112115634919,2.40772920201121
"347",2460,2022-12-03,75.2895397695537,2.40772920201121
"348",2460,2022-12-04,67.370492606349,2.40772920201121
"349",2460,2022-12-05,69.958336522334,2.40772920201121
"350",2460,2022-12-06,68.2257990031052,2.40772920201121
"351",2460,2022-12-07,67.370492606349,2.40772920201121
"352",2460,2022-12-08,69.958336522334,2.40772920201121
"353",2460,2022-12-09,70.8898472115514,2.40772920201121
"354",2460,2022-12-10,67.0112115634919,2.40772920201121
"355",2460,2022-12-11,67.0710112101585,2.40772920201121
"356",2460,2022-12-12,64.7600637021932,2.40772920201121
"357",2460,2022-12-13,68.2257990031052,2.40772920201121
"358",2460,2022-12-14,69.958336522334,2.40772920201121
"359",2460,2022-12-15,69.7222897458502,2.40772920201121
"360",2460,2022-12-16,68.2257990031052,2.40772920201121
"361",2460,2022-12-17,69.958336522334,2.40772920201121
"362",2460,2022-12-18,71.0487174122797,2.40772920201121
"363",2460,2022-12-19,72.1914948049987,2.40772920201121
"364",2460,2022-12-20,87.3585109170841,2.40772920201121
"365",2460,2022-12-20,73.1572741067517,2.40772920201121
"366",2460,2022-12-21,77.4085528312495,2.40772920201121
"367",2460,2022-12-22,75.2895397695537,2.40772920201121
"368",2460,2022-12-23,77.4085528312495,2.40772920201121
"369",2460,2022-12-24,83.307384518309,2.40772920201121
"370",2460,2022-12-25,85.6797939301744,2.40772920201121
"371",2460,2022-12-26,79.141777413006,2.40772920201121
"372",2460,2022-12-27,69.7222897458502,2.40772920201121
"373",2460,2022-12-28,70.8898472115514,2.40772920201121
"374",2460,2022-12-29,64.7600637021932,2.40772920201121
"375",2460,2022-12-30,67.0710112101585,2.40772920201121
"376",2460,2022-12-31,67.5564771596823,2.40772920201121
"377",2403,2022-01-01,67.2788471600169,2.34943063672565
"378",2403,2022-01-02,67.4180918504931,2.34943063672565
"379",2403,2022-01-03,70.9384139225637,2.34943063672565
"380",2403,2022-01-04,72.0966803427286,2.34943063672565
"381",2403,2022-01-05,77.0318660197811,2.34943063672565
"382",2403,2022-01-06,82.9982839793528,2.34943063672565
"383",2403,2022-01-07,71.0025345301827,2.34943063672565
"384",2403,2022-01-08,71.0025345301827,2.34943063672565
"385",2403,2022-01-09,73.1749444597198,2.34943063672565
"386",2403,2022-01-10,72.2470747195252,2.34943063672565
"387",2403,2022-01-11,77.284237492956,2.34943063672565
"388",2403,2022-01-12,77.6932291216436,2.34943063672565
"389",2403,2022-01-13,75.4121836087674,2.34943063672565
"390",2403,2022-01-14,77.6932291216436,2.34943063672565
"391",2403,2022-01-15,72.0966803427286,2.34943063672565
"392",2403,2022-01-16,77.284237492956,2.34943063672565
"393",2403,2022-01-17,67.6190905171597,2.34943063672565
"394",2403,2022-01-18,70.9384139225637,2.34943063672565
"395",2403,2022-01-19,69.8316927283645,2.34943063672565
"396",2403,2022-01-20,77.656576952053,2.34943063672565
"397",2403,2022-01-20,72.0966803427286,2.34943063672565
"398",2403,2022-01-21,77.284237492956,2.34943063672565
"399",2403,2022-01-22,73.1749444597198,2.34943063672565
"400",2403,2022-01-23,77.0318660197811,2.34943063672565
"401",2403,2022-01-24,77.2627408121198,2.34943063672565
"402",2403,2022-01-25,77.284237492956,2.34943063672565
"403",2403,2022-01-26,72.0966803427286,2.34943063672565
"404",2403,2022-01-27,75.4121836087674,2.34943063672565
"405",2403,2022-01-28,72.0966803427286,2.34943063672565
"406",2403,2022-01-29,71.7781744650866,2.34943063672565
"407",2403,2022-01-30,77.2627408121198,2.34943063672565
"408",2403,2022-01-31,71.0025345301827,2.34943063672565
"409",2403,2022-02-01,NA,2.34943063672565
"410",2403,2022-02-02,NA,2.34943063672565
"411",2403,2022-02-03,NA,2.34943063672565
"412",2403,2022-02-04,NA,2.34943063672565
"413",2403,2022-02-05,NA,2.34943063672565
"414",2403,2022-02-06,NA,2.34943063672565
"415",2403,2022-02-07,NA,2.34943063672565
"416",2403,2022-02-08,NA,2.34943063672565
"417",2403,2022-02-09,NA,2.34943063672565
"418",2403,2022-02-10,NA,2.34943063672565
"419",2403,2022-02-11,NA,2.34943063672565
"420",2403,2022-02-12,NA,2.34943063672565
"421",2403,2022-02-13,NA,2.34943063672565
"422",2403,2022-02-14,NA,2.34943063672565
"423",2403,2022-02-15,NA,2.34943063672565
"424",2403,2022-02-16,NA,2.34943063672565
"425",2403,2022-02-17,NA,2.34943063672565
"426",2403,2022-02-18,NA,2.34943063672565
"427",2403,2022-02-19,NA,2.34943063672565
"428",2403,2022-02-20,67.4180918504931,2.34943063672565
"429",2403,2022-02-21,NA,2.34943063672565
"430",2403,2022-02-22,NA,2.34943063672565
"431",2403,2022-02-23,NA,2.34943063672565
"432",2403,2022-02-24,NA,2.34943063672565
"433",2403,2022-02-25,NA,2.34943063672565
"434",2403,2022-02-26,NA,2.34943063672565
"435",2403,2022-02-27,NA,2.34943063672565
"436",2403,2022-02-28,NA,2.34943063672565
"437",2403,2022-03-01,88.8085420465983,2.34943063672565
"438",2403,2022-03-02,88.2634409158794,2.34943063672565
"439",2403,2022-03-03,77.6932291216436,2.34943063672565
"440",2403,2022-03-04,69.6545173307735,2.34943063672565
"441",2403,2022-03-05,67.6190905171597,2.34943063672565
"442",2403,2022-03-06,70.9384139225637,2.34943063672565
"443",2403,2022-03-07,72.2470747195252,2.34943063672565
"444",2403,2022-03-08,75.4121836087674,2.34943063672565
"445",2403,2022-03-09,74.4133076044528,2.34943063672565
"446",2403,2022-03-10,74.4133076044528,2.34943063672565
"447",2403,2022-03-11,77.0318660197811,2.34943063672565
"448",2403,2022-03-12,82.9982839793528,2.34943063672565
"449",2403,2022-03-13,77.6932291216436,2.34943063672565
"450",2403,2022-03-14,84.9883990741904,2.34943063672565
"451",2403,2022-03-15,85.2157624952708,2.34943063672565
"452",2403,2022-03-16,77.6932291216436,2.34943063672565
"453",2403,2022-03-17,84.9883990741904,2.34943063672565
"454",2403,2022-03-18,87.8601489729013,2.34943063672565
"455",2403,2022-03-19,74.4133076044528,2.34943063672565
"456",2403,2022-03-20,71.0025345301827,2.34943063672565
"457",2403,2022-03-20,75.4121836087674,2.34943063672565
"458",2403,2022-03-21,84.9883990741904,2.34943063672565
"459",2403,2022-03-22,90.0723876966578,2.34943063672565
"460",2403,2022-03-23,93.4231588431772,2.34943063672565
"461",2403,2022-03-24,91.7307156831879,2.34943063672565
"462",2403,2022-03-25,93.4231588431772,2.34943063672565
"463",2403,2022-03-26,88.2634409158794,2.34943063672565
"464",2403,2022-03-27,77.2627408121198,2.34943063672565
"465",2403,2022-03-28,67.4180918504931,2.34943063672565
"466",2403,2022-03-29,74.4133076044528,2.34943063672565
"467",2403,2022-03-30,75.4121836087674,2.34943063672565
"468",2403,2022-03-31,73.1749444597198,2.34943063672565
"469",2403,2022-04-01,77.656576952053,2.34943063672565
"470",2403,2022-04-02,70.9384139225637,2.34943063672565
"471",2403,2022-04-03,72.0966803427286,2.34943063672565
"472",2403,2022-04-04,81.9411085297368,2.34943063672565
"473",2403,2022-04-05,85.2157624952708,2.34943063672565
"474",2403,2022-04-06,94.5671097135074,2.34943063672565
"475",2403,2022-04-07,94.5671097135074,2.34943063672565
"476",2403,2022-04-08,97.4654261677227,2.34943063672565
"477",2403,2022-04-09,91.7307156831879,2.34943063672565
"478",2403,2022-04-10,77.284237492956,2.34943063672565
"479",2403,2022-04-11,73.1749444597198,2.34943063672565
"480",2403,2022-04-12,71.7781744650866,2.34943063672565
"481",2403,2022-04-13,77.656576952053,2.34943063672565
"482",2403,2022-04-14,77.284237492956,2.34943063672565
"483",2403,2022-04-15,77.6932291216436,2.34943063672565
"484",2403,2022-04-16,71.7781744650866,2.34943063672565
"485",2403,2022-04-17,80.6705112712142,2.34943063672565
"486",2403,2022-04-18,81.9411085297368,2.34943063672565
"487",2403,2022-04-19,77.6932291216436,2.34943063672565
"488",2403,2022-04-20,71.7781744650866,2.34943063672565
"489",2403,2022-04-20,77.656576952053,2.34943063672565
"490",2403,2022-04-21,74.4133076044528,2.34943063672565
"491",2403,2022-04-22,71.0025345301827,2.34943063672565
"492",2403,2022-04-23,82.9982839793528,2.34943063672565
"493",2403,2022-04-24,87.8601489729013,2.34943063672565
"494",2403,2022-04-25,93.1471483512381,2.34943063672565
